가게이름,카테고리,전체평점,방문자리뷰,블로그리뷰,리뷰작성자,리뷰작성자링크,리뷰작성수,팔로워,첨부이미지,리뷰내용,이런_점이_좋아요,방문시간,방분횟수,방문인증
045c,카페,4.45,,,반디6216,https://m.place.naver.com/my/5f4344caa602e98f56fd94de/review?v=2,1816,1,,좋아요,,2022년 5월 16일 월요일,1번째 방문,영수증
045c,카페,4.45,,,kju****,https://m.place.naver.com/my/625a12b727c8612f6be85668/review?v=2,984,,,굿,,2022년 5월 2일 월요일,1번째 방문,영수증
045c,카페,4.45,,,keu****,https://m.place.naver.com/my/6211f6898f8c1d651cb8e0d8/review?v=2,1120,,,굿,,2022년 5월 2일 월요일,1번째 방문,영수증
045c,카페,4.45,,,서서맘스토리,https://m.place.naver.com/my/5c98c582d4ddcbd8ddeb07ed/review?v=2,2856,,,맛있어요 ,,2022년 3월 7일 월요일,16번째 방문,영수증
045c,카페,4.45,,,CRU,https://m.place.naver.com/my/5d3425a4a169006653485f09/review?v=2,1645,,,좋아요,"일시적인 오류가 발생했습니다
음료가 맛있어요",2022년 3월 19일 토요일,1번째 방문,영수증
045c,카페,4.45,,,luckyjs0923,https://m.place.naver.com/my/5e3cdcc38f87a842bc1488ea/review?v=2,156,,,좋아요,,2022년 3월 18일 금요일,1번째 방문,영수증
045c,카페,4.45,,,서서맘스토리,https://m.place.naver.com/my/5c98c582d4ddcbd8ddeb07ed/review?v=2,2856,,,좋아요,,2021년 12월 29일 수요일,15번째 방문,영수증
045c,카페,4.45,,,처음처럼8169,https://m.place.naver.com/my/5f423af6a602e98f567d779d/review?v=2,453,13,,조아요,,2022년 2월 20일 일요일,1번째 방문,영수증
045c,카페,4.45,,,서서맘스토리,https://m.place.naver.com/my/5c98c582d4ddcbd8ddeb07ed/review?v=2,2856,,,좋아요,,2021년 12월 25일 토요일,14번째 방문,영수증
045c,카페,4.45,,,hye****,https://m.place.naver.com/my/5eeb63c38f87a842bc683139/review?v=2,2276,,,사장님 친절하시고 커피가 맛있어요,"일시적인 오류가 발생했습니다
커피가 맛있어요",2021년 9월 22일 수요일,4번째 방문,영수증
045c,카페,4.45,,,요거트마루,https://m.place.naver.com/my/5e6772ab8f87a842bce9d14c/review?v=2,1245,,,맛있고좋아요,,2021년 10월 15일 금요일,1번째 방문,영수증
045c,카페,4.45,,,서서맘스토리,https://m.place.naver.com/my/5c98c582d4ddcbd8ddeb07ed/review?v=2,2856,,,좋아요,,2021년 10월 31일 일요일,13번째 방문,영수증
