가게이름,카테고리,전체평점,방문자리뷰,블로그리뷰,리뷰작성자,리뷰작성자링크,리뷰작성수,팔로워,첨부이미지,리뷰내용,이런_점이_좋아요,방문시간,방분횟수,방문인증
더벤티 공릉중앙점,카페,,,,단비모드,https://m.place.naver.com/my/5e9f3ee08f87a842bc613ab4/review?v=2,667,,,♡♡♡♡♡,"일시적인 오류가 발생했습니다
인테리어가 멋져요",2023년 5월 17일 수요일,6번째 방문,결제내역
더벤티 공릉중앙점,카페,,,,오렌지빛96,https://m.place.naver.com/my/5bf27ac2c0517ce077847fcc/review?v=2,676,,,좋아요,,2023년 6월 7일 수요일,1번째 방문,영수증
더벤티 공릉중앙점,카페,,,,난졍앙마,https://m.place.naver.com/my/5d5cf9e78f87a842bc46d7ae/review?v=2,656,,,넘넘 친절하셔서 기분이 좋아지는 공간입니다. 자주 찾아가는 곳이에요 아이랑 늘 가는곳인데 배려해주시는 부분이많아서다른곳보다 여기를 자주옵니다요!!,"일시적인 오류가 발생했습니다
사진이 잘 나와요",2023년 3월 8일 수요일,2번째 방문,영수증
더벤티 공릉중앙점,카페,,,,봄에다시만나요,https://m.place.naver.com/my/5eb660408f87a842bc051b20/review?v=2,195,1,,굿굿,"일시적인 오류가 발생했습니다
친절해요",2023년 5월 29일 월요일,7번째 방문,영수증
더벤티 공릉중앙점,카페,,,,okSK52,https://m.place.naver.com/my/5de7baf99ec8258e4abb4b83/review?v=2,383,,,가격저렴하고 맛있고 친절해요,"일시적인 오류가 발생했습니다
가성비가 좋아요",2023년 3월 31일 금요일,2번째 방문,영수증
더벤티 공릉중앙점,카페,,,,단비모드,https://m.place.naver.com/my/5e9f3ee08f87a842bc613ab4/review?v=2,667,,,굿,"일시적인 오류가 발생했습니다
친절해요",2023년 4월 3일 월요일,4번째 방문,결제내역
더벤티 공릉중앙점,카페,,,,봄에다시만나요,https://m.place.naver.com/my/5eb660408f87a842bc051b20/review?v=2,195,1,,라떼 맛집이에요. 사장님이 친절해요. ,"일시적인 오류가 발생했습니다
매장이 청결해요",2023년 2월 18일 토요일,3번째 방문,영수증
더벤티 공릉중앙점,카페,,,,행복교주,https://m.place.naver.com/my/5c56a40c5b3d7764bdba226d/review?v=2,104,,,가성비 좋은 카페네요,,2023년 4월 17일 월요일,1번째 방문,영수증
더벤티 공릉중앙점,카페,,,,luc****,https://m.place.naver.com/my/5d07663cab6a3ce6c05b5af0/review?v=2,1378,,,"가성비 최고~친절하시고
맛도 싸이즈도 좋아요~^^;;","일시적인 오류가 발생했습니다
음료가 맛있어요",2023년 2월 15일 수요일,1번째 방문,결제내역
더벤티 공릉중앙점,카페,,,,라떼 양,https://m.place.naver.com/my/5e03a53a8f87a842bc575da7/review?v=2,3795,,,굿,,2023년 4월 2일 일요일,1번째 방문,영수증
더벤티 공릉중앙점,카페,,,,단비모드,https://m.place.naver.com/my/5e9f3ee08f87a842bc613ab4/review?v=2,667,,,굿,"일시적인 오류가 발생했습니다
음료가 맛있어요",2023년 5월 1일 월요일,5번째 방문,결제내역
더벤티 공릉중앙점,카페,,,,얍얍266,https://m.place.naver.com/my/5d12f2c1121111390f2b75e6/review?v=2,1077,,,굿,,2023년 5월 31일 수요일,1번째 방문,영수증
더벤티 공릉중앙점,카페,,,,내가누구게ㄲ,https://m.place.naver.com/my/5bf5688a666ea9358a99b95a/review?v=2,9,1,,민트 맛이 되게 진하고 맛있어요!! 짧은 시간이지만 친절함도 느낄 수 있는 곳이였습니다.,"일시적인 오류가 발생했습니다
가성비가 좋아요",2023년 1월 12일 목요일,1번째 방문,영수증
더벤티 공릉중앙점,카페,,,,러브홀릭37,https://m.place.naver.com/my/5efe4faf70990f5adbc6ba07/review?v=2,499,12,,라떼 마일드로 했을때 젤 맛나네요,,2022년 12월 8일 목요일,4번째 방문,영수증
더벤티 공릉중앙점,카페,,,,토네이도샷후르츠,https://m.place.naver.com/my/5e76ca978f87a842bc3116b4/review?v=2,474,11,,다른 지점보다 커피가 맛있습니다~,"일시적인 오류가 발생했습니다
음료가 맛있어요",2022년 12월 18일 일요일,2번째 방문,영수증
더벤티 공릉중앙점,카페,,,,맑은 미소,https://m.place.naver.com/my/5e1020cc8f87a842bc253798/review?v=2,341,,,미숫가루라떼 든든하고 조아요,"일시적인 오류가 발생했습니다
매장이 청결해요",2023년 2월 23일 목요일,1번째 방문,영수증
더벤티 공릉중앙점,카페,,,,대박불끈,https://m.place.naver.com/my/5d27a7ff4deb6a798eec0a46/review?v=2,551,8,,좋아요,,2023년 4월 12일 수요일,1번째 방문,영수증
더벤티 공릉중앙점,카페,,,,빨리사영,https://m.place.naver.com/my/5db2c3a98f87a842bca9a671/review?v=2,1036,55,,"원두선택 가능해요
사장님 너~무 친절해요","일시적인 오류가 발생했습니다
가성비가 좋아요",2022년 11월 3일 목요일,1번째 방문,영수증
